identifier,pmid,doi,pmc,title,year,journal,publication_types,evidence_tier,what_it_measured,direction,classification_cardiac_plasma_source,verification_note,how_record_was_found
PMID:16488995,16488995,10.1158/0008-5472.CAN-05-3493,,Dominant-stable beta-catenin expression causes cell fate alterations and Wnt signaling antagonist expression in a murine granulosa cell tumor model.,2006,Cancer Res,"Journal Article; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't",ptn_cancer_secreted_biology,Pleiotrophin mRNA in mouse ovarian tumor tissue; serum PTN measured (no increase) in mouse model,no_difference,irrelevant,,abstract_search
PMID:16489031,16489031,10.1158/0008-5472.CAN-05-1221,,Targeting of the receptor protein tyrosine phosphatase beta with a monoclonal antibody delays tumor growth in a glioblastoma model.,2006,Cancer Res,Journal Article,ptn_cancer_secreted_biology,"RPTPbeta expression/antibody binding on glioma tumor cells; pleiotrophin only mentioned as interaction partner, not measured",not_applicable,irrelevant,,abstract_search
PMID:16554021,16554021,10.1016/j.bbrc.2006.03.006,,Identification of the angiogenesis signaling domain in pleiotrophin defines a mechanism of the angiogenic switch.,2006,Biochem Biophys Res Commun,"Journal Article; Research Support, N.I.H., Extramural",ptn_cancer_secreted_biology,"PTN protein domains expressed ectopically in SW-13 tumor cells, mouse xenograft model",not_applicable,irrelevant,,abstract_search
PMID:16681640,16681640,10.1111/j.1365-2141.2006.06052.x,,Serum pleiotrophin levels are elevated in multiple myeloma patients and correlate with disease status.,2006,Br J Haematol,"Journal Article; Research Support, Non-U.S. Gov't",ptn_cancer_secreted_biology,PTN serum levels in human multiple myeloma patients,up_vs_control,irrelevant,,abstract_search
PMID:16501609,16501609,10.1038/sj.onc.1209348,,"Pleiotrophin, a candidate gene for poor tumor vasculature and in vivo neuroblastoma sensitivity to irinotecan.",2006,Oncogene,Comparative Study; Journal Article,ptn_cancer_secreted_biology,"PTN mRNA in neuroblastoma xenograft tumor tissue (mouse model, human-derived cell lines)",down_vs_control,irrelevant,,abstract_search
PMID:17059762,17059762,,,[A pleiotrophin-specific siRNA and its effect on PTEN-/- MEF241 cells].,2006,Ai Zheng,"Journal Article; Research Support, Non-U.S. Gov't",ptn_cancer_secreted_biology,"Ptn mRNA expression, Northern blot, in mouse PTEN-/- MEF241 cells and tumor xenografts",down_vs_control,irrelevant,,abstract_search
PMID:16507572,16507572,10.1074/jbc.M512509200,,PTEN deletion leads to up-regulation of a secreted growth factor pleiotrophin.,2006,J Biol Chem,"Journal Article; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't; Research Support, U.S. Gov't, Non-P.H.S.",ptn_cancer_secreted_biology,"Ptn mRNA/protein in Pten-null mouse embryonic fibroblasts and mammary tumors, mouse",up_vs_control,irrelevant,,abstract_search
PMID:16839274,16839274,10.1089/hum.2006.17.751,,RNA interference-mediated gene silencing of pleiotrophin through polyethylenimine-complexed small interfering RNAs in vivo exerts antitumoral effects in glioblastoma xenografts.,2006,Hum Gene Ther,"Journal Article; Research Support, Non-U.S. Gov't",ptn_cancer_secreted_biology,"PTN mRNA/protein knockdown in U87 glioblastoma cells and mouse xenograft tumors, not plasma",down_vs_control,irrelevant,,abstract_search
PMID:16923162,16923162,10.1111/j.1471-4159.2006.04022.x,,RNA interference targeting protein tyrosine phosphatase zeta/receptor-type protein tyrosine phosphatase beta suppresses glioblastoma growth in vitro and in vivo.,2006,J Neurochem,"Comparative Study; Journal Article; Research Support, Non-U.S. Gov't",ptn_cancer_secreted_biology,PTN/PTPzeta expression in glioblastoma cells (U251-MG) and mouse xenograft tumor tissue,not_applicable,irrelevant,,abstract_search
PMID:17067552,17067552,10.1016/j.bbrc.2006.09.148,PMC1850963,Dominant negative pleiotrophin induces tetraploidy and aneuploidy in U87MG human glioblastoma cells.,2006,Biochem Biophys Res Commun,"Journal Article; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't",ptn_cancer_secreted_biology,"PTN signaling/expression in U87MG human glioblastoma cells (cell line, dominant-negative construct)",not_applicable,irrelevant,,abstract_search
PMID:15496960,15496960,10.1038/sj.gt.3302398,,Ribozyme targeting of the growth factor pleiotrophin in established tumors: a gene therapy approach.,2005,Gene Ther,"Journal Article; Research Support, U.S. Gov't, P.H.S.",ptn_cancer_secreted_biology,PTN mRNA depletion in melanoma tumor tissue; serum PTN protein levels in mice,down_vs_control,irrelevant,,abstract_search
PMID:15606670,15606670,10.1111/j.0303-6987.2005.00282.x,,Pleiotrophin expression correlates with melanocytic tumor progression and metastatic potential.,2005,J Cutan Pathol,Journal Article,ptn_cancer_secreted_biology,"PTN protein immunohistochemistry in melanocytic nevi and melanoma tissue, human",up_vs_control,irrelevant,,abstract_search
PMID:15908427,15908427,10.1074/jbc.M502614200,,Differential induction of glioblastoma migration and growth by two forms of pleiotrophin.,2005,J Biol Chem,"Journal Article; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't; Research Support, U.S. Gov't, P.H.S.",ptn_cancer_secreted_biology,PTN15/PTN18 protein and mRNA in human glioblastoma tumor tissue and cell lines,up_vs_control,irrelevant,,abstract_search
PMID:15986444,15986444,10.1002/ijc.21276,,Ribozyme-targeting reveals the rate-limiting role of pleiotrophin in glioblastoma.,2005,Int J Cancer,"Journal Article; Research Support, Non-U.S. Gov't",ptn_cancer_secreted_biology,PTN mRNA/protein in glioblastoma cell lines; PTN serum levels in mouse xenograft model,down_vs_control,irrelevant,,abstract_search
PMID:16105548,16105548,10.1016/j.bbrc.2005.07.060,,Pleiotrophin stimulates tyrosine phosphorylation of beta-adducin through inactivation of the transmembrane receptor protein tyrosine phosphatase beta/zeta.,2005,Biochem Biophys Res Commun,"Journal Article; Research Support, N.I.H., Extramural; Research Support, U.S. Gov't, P.H.S.",ptn_cancer_secreted_biology,PTN signaling and beta-adducin tyrosine phosphorylation in cell lines; not a plasma/serum measurement,not_applicable,irrelevant,,abstract_search
PMID:15013213,15013213,10.1016/S0304-3835(03)00450-6,,Midkine and pleiotrophin in neural development and cancer.,2004,Cancer Lett,"Journal Article; Research Support, Non-U.S. Gov't; Review",ptn_cancer_secreted_biology,no plasma/serum PTN measurement; discusses tissue expression and blood MK (not PTN) in carcinomas,not_applicable,irrelevant,,abstract_search
PMID:15379633,15379633,10.2174/1568009043332835,,Heparin affin regulatory peptide: a new target for tumour therapy?,2004,Curr Cancer Drug Targets,"Journal Article; Research Support, Non-U.S. Gov't; Review",ptn_cancer_secreted_biology,"PTN/HARP protein in tumor tissue and cell lines, various species",not_applicable,irrelevant,,abstract_search
PMID:14692702,14692702,10.1093/jnen/62.12.1265,,Expression and function of the receptor protein tyrosine phosphatase zeta and its ligand pleiotrophin in human astrocytomas.,2003,J Neuropathol Exp Neurol,"Comparative Study; Journal Article; Research Support, Non-U.S. Gov't",ptn_cancer_secreted_biology,"PTN protein in astrocytoma/glioblastoma tumor tissue via ELISA and IHC, human",up_vs_control,irrelevant,,abstract_search
PMID:12648577,12648577,10.1016/s0090-8258(02)00070-7,,Immunohistochemical and quantitative competitive PCR analyses of midkine and pleiotrophin expression in cervical cancer.,2003,Gynecol Oncol,"Journal Article; Research Support, Non-U.S. Gov't",ptn_cancer_secreted_biology,"PTN mRNA and protein in cervical cancer tissue vs normal cervix tissue, human",up_vs_control,irrelevant,,abstract_search
PMID:12762884,12762884,10.1227/01.neu.0000064806.87785.ab,,Glioblastoma and cerebral microvascular endothelial cell migration in response to tumor-associated growth factors.,2003,Neurosurgery,"Journal Article; Research Support, Non-U.S. Gov't",ptn_cancer_secreted_biology,PTN as recombinant chemotactic factor tested on human glioblastoma and endothelial cells in vitro,no_difference,irrelevant,,abstract_search
PMID:14523809,14523809,10.1016/s0022-3468(03)00385-3,,Significance of heparin-binding growth factor expression on cells of solid pediatric tumors.,2003,J Pediatr Surg,Journal Article,ptn_cancer_secreted_biology,"PTN mRNA (RT-PCR) and secreted protein (ELISA) in pediatric tumor cell lines/tissue, human/mouse xenograft",not_applicable,irrelevant,,abstract_search
PMID:14555979,14555979,10.1038/sj.onc.1206763,,A role for receptor tyrosine phosphatase zeta in glioma cell migration.,2003,Oncogene,"Journal Article; Research Support, Non-U.S. Gov't",ptn_cancer_secreted_biology,"PTN mRNA transcript, tumor tissue (glioblastoma), human",not_applicable,irrelevant,,abstract_search
PMID:11809760,11809760,10.1074/jbc.M112354200,,Pleiotrophin signaling through anaplastic lymphoma kinase is rate-limiting for glioblastoma growth.,2002,J Biol Chem,"Journal Article; Research Support, Non-U.S. Gov't; Research Support, U.S. Gov't, Non-P.H.S.; Research Support, U.S. Gov't, P.H.S.",ptn_cancer_secreted_biology,PTN-ALK signaling in glioblastoma tissue/cell lines and xenografts; not plasma,not_applicable,irrelevant,,abstract_search
PMID:12046056,12046056,10.3748/wjg.v8.i3.385,PMC4656407,The prognostic molecular markers in hepatocellular carcinoma.,2002,World J Gastroenterol,Journal Article; Review,ptn_cancer_secreted_biology,"not measured; general review mentions pleiotrophin as angiogenesis marker in HCC prognosis, human",not_applicable,irrelevant,,abstract_search
PMID:12057902,12057902,10.1016/S0002-9440(10)61147-9,PMC1850839,An invasion-independent pathway of blood-borne metastasis: a new murine mammary tumor model.,2002,Am J Pathol,"Comparative Study; Journal Article; Research Support, Non-U.S. Gov't",ptn_cancer_secreted_biology,"Pleiotrophin mRNA overexpression in murine mammary tumor cells (MCH66), tissue/cDNA analysis, mouse",up_vs_control,irrelevant,,abstract_search
PMID:11288955,11288955,10.1177/172460080101600102,,Circulating angiogenesis regulators in cancer patients.,2001,Int J Biol Markers,Journal Article; Review,ptn_cancer_secreted_biology,"Review of circulating angiogenesis regulators including pleiotrophin in blood, human cancer patients",not_applicable,irrelevant,,abstract_search
PMID:11016659,11016659,,,Pleiotrophin can be rate-limiting for pancreatic cancer cell growth.,2000,Cancer Res,"Journal Article; Research Support, Non-U.S. Gov't",ptn_cancer_secreted_biology,"PTN mRNA/protein in pancreatic cancer cell lines (Colo357, Panc89) and tumor xenografts",not_applicable,irrelevant,,abstract_search
PMID:10224041,10224041,10.1074/jbc.274.19.12959,,Domain structure of pleiotrophin required for transformation.,1999,J Biol Chem,"Journal Article; Research Support, Non-U.S. Gov't",ptn_cancer_secreted_biology,PTN protein/mutants studied in NIH 3T3 cell transformation assays; not plasma or cardiac,not_applicable,irrelevant,,abstract_search
PMID:9776412,9776412,10.1093/jnci/90.19.1468,,Relationship between serum concentrations of the growth factor pleiotrophin and pleiotrophin-positive tumors.,1998,J Natl Cancer Inst,"Journal Article; Research Support, Non-U.S. Gov't; Research Support, U.S. Gov't, P.H.S.",ptn_cancer_secreted_biology,"Serum pleiotrophin, ELISA, in mice with human tumor xenografts and human GI cancer patients",up_vs_control,irrelevant,,abstract_search
PMID:9041202,9041202,,,"Expression of the angiogenic factors vascular endothelial cell growth factor, acidic and basic fibroblast growth factor, tumor growth factor beta-1, platelet-derived endothelial cell growth factor, placenta growth factor, and pleiotrophin in human primary breast cancer and its relation to angiogenesis.",1997,Cancer Res,Journal Article,ptn_cancer_secreted_biology,Pleiotrophin mRNA in human breast tumor tissue (RNase protection); no plasma/serum measurement,not_applicable,irrelevant,,abstract_search
PMID:9135027,9135027,,,An angiogenic role for the neurokines midkine and pleiotrophin in tumorigenesis.,1997,Cancer Res,"Journal Article; Research Support, Non-U.S. Gov't",ptn_cancer_secreted_biology,PTN/MK overexpression in MCF-7 breast carcinoma cells; angiogenic activity in rabbit cornea; not plasma,not_applicable,irrelevant,,abstract_search
PMID:9201975,9201975,10.1074/jbc.272.27.16733,,Human breast cancer growth inhibited in vivo by a dominant negative pleiotrophin mutant.,1997,J Biol Chem,"Journal Article; Research Support, U.S. Gov't, P.H.S.",ptn_cancer_secreted_biology,PTN gene expression/protein in human breast cancer cell line (MDA-MB-231) and mouse tumor xenografts; no plasma measurement,not_applicable,irrelevant,,abstract_search
PMID:8825127,8825127,10.1007/BF01803788,,"Breast cancer angiogenesis--new approaches to therapy via antiangiogenesis, hypoxic activated drugs, and vascular targeting.",1996,Breast Cancer Res Treat,Journal Article; Review,ptn_cancer_secreted_biology,"Pleiotrophin expression in breast tumor tissue/cell lines, human",not_applicable,irrelevant,,abstract_search
PMID:8962127,8962127,10.1073/pnas.93.25.14753,PMC26208,Melanoma angiogenesis and metastasis modulated by ribozyme targeting of the secreted growth factor pleiotrophin.,1996,Proc Natl Acad Sci U S A,"Journal Article; Research Support, U.S. Gov't, Non-P.H.S.; Research Support, U.S. Gov't, P.H.S.",ptn_cancer_secreted_biology,"PTN mRNA/growth factor activity in human melanoma cells and mouse xenograft tumors, not plasma",down_vs_control,irrelevant,,abstract_search
PMID:7712489,7712489,,,Differential expression of pleiotrophin and midkine in advanced neuroblastomas.,1995,Cancer Res,"Comparative Study; Journal Article; Research Support, Non-U.S. Gov't; Research Support, U.S. Gov't, P.H.S.",ptn_cancer_secreted_biology,"PTN mRNA expression, tumor tissue and cell lines, human neuroblastoma",down_vs_control,irrelevant,,abstract_search
PMID:8534864,8534864,10.1007/BF00666037,,Molecular and pharmacologic targeting of angiogenesis factors--the example of pleiotrophin.,1995,Breast Cancer Res Treat,Comparative Study; Journal Article; Review,ptn_cancer_secreted_biology,PTN protein secreted by human breast cancer cell line supernatants; gene expression in tumor cell lines/tissues,not_applicable,irrelevant,,abstract_search
PMID:8792088,8792088,,,Pleiotrophin and midkine in normal development and tumor biology.,1995,Crit Rev Oncog,"Journal Article; Research Support, U.S. Gov't, Non-P.H.S.; Research Support, U.S. Gov't, P.H.S.; Review",ptn_cancer_secreted_biology,"no specific measurement; review of PTN/MK expression in development and cancer, no plasma/serum assay described",not_applicable,irrelevant,,abstract_search
PMID:7520350,7520350,10.1002/1097-0142(19940901)74:5<1584::aid-cncr2820740514>3.0.co;2-v,,Midkine and pleiotrophin expression in normal and malignant breast tissue.,1994,Cancer,"Journal Article; Research Support, Non-U.S. Gov't; Research Support, U.S. Gov't, Non-P.H.S.; Research Support, U.S. Gov't, P.H.S.",ptn_cancer_secreted_biology,PTN and midkine mRNA (RT-PCR) in human breast tissue; midkine mRNA by Northern blot in cell lines,no_difference,irrelevant,,abstract_search
PMID:7533562,7533562,10.1007/BF00666163,,The potential role of the heparin-binding growth factor pleiotrophin in breast cancer.,1994,Breast Cancer Res Treat,Journal Article; Review,ptn_cancer_secreted_biology,"PTN expression in breast tumor tissue samples, human",not_applicable,irrelevant,,abstract_search
PMID:8383007,8383007,,,A new family of heparin-binding growth/differentiation factors: increased midkine expression in Wilms' tumor and other human carcinomas.,1993,Cancer Res,"Journal Article; Research Support, Non-U.S. Gov't",ptn_cancer_secreted_biology,"PTN mRNA expression, tissue/cell samples (Wilms' tumor, carcinomas, PA-1 cells), human",not_applicable,irrelevant,,abstract_search
